OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS13,,2 Victoria Terrace,https://data.london.gov.uk/,ETRS89,-0.256047582,51.52496547,0,not owned by a public authority,,not permissioned,,,,,15,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS14,,Oaklands Triangle,https://data.london.gov.uk/,ETRS89,-0.249122955,51.52829336,0.3,owned by a public authority,,not permissioned,,,,,50,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS15,,Oaklands North,https://data.london.gov.uk/,ETRS89,-0.248927717,51.52781459,0.7,owned by a public authority,,not permissioned,,,,,250,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS16,,"""Oaklands, Old Oak Common Lane, London, NW10 6DU""",https://data.london.gov.uk/,ETRS89,-0.249166036,51.52717098,1,not owned by a public authority,yes,permissioned,full planning permission,13/07/2016,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6033&Ver=4,,605,"""6 to 26-storey buildings, 601 C3 homes of which 242 affordable""","""3500 sqm commercial, A1, A2, A3, A4, B1, D1, D2""",,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS17,,Old Oak South,https://data.london.gov.uk/,ETRS89,-0.246296942,51.52581947,14.1,mixed ownership,,not permissioned,,,,,3000,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS19,,Big Yellow Storage,https://data.london.gov.uk/,ETRS89,-0.233538598,51.52490019,0.2,not owned by a public authority,,not permissioned,,,,,100,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS21,,Mitre Industrial Estate,https://data.london.gov.uk/,ETRS89,-0.23099097,51.52450013,0.9,not owned by a public authority,,not permissioned,,,,,300,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS22,,Tea Crate,https://data.london.gov.uk/,ETRS89,-0.231601407,51.52370989,0.4,not owned by a public authority,,not permissioned,,,,,100,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS23,,Acton Wells,https://data.london.gov.uk/,ETRS89,-0.2553384,51.52455998,3.5,not owned by a public authority,,not permissioned,,,,,1300,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS24,,Boden House,https://data.london.gov.uk/,ETRS89,-0.256649799,51.52378003,0.7,not owned by a public authority,,not permissioned,,,,,300,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS25,,Midland Gate,https://data.london.gov.uk/,ETRS89,-0.253385096,51.5253685,0.2,not owned by a public authority,,not permissioned,,,,,50,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS26,,"""Holbrook House, Victoria Road  Acton  W3 6UW""",https://data.london.gov.uk/,ETRS89,-0.258666164,51.52291539,0.1,not owned by a public authority,yes,permissioned,full planning permission,14/02/2017,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?keyVal=O4SO8BJM02F00&activeTab=summary,,424,"""16 to 24-storey buildings comprising 424 student bed spaces""","""Commercial unit for flexible Use Classes A1, A2, A3, A5, B1 or D1 uses""",,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS27,,"""Perfume Factory North,  140 Wales Farm Road , Acton W3 6UG""",https://data.london.gov.uk/,ETRS89,-0.257500843,51.52226996,0.5,not owned by a public authority,yes,pending decision,,,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORUF2VJM09P00,,250,"""3  buildings between 12 and 25 storeys in height to provide 390 residential units of which 105 affordable""","""1403 sq.m of flexible A1/A2/A3/A4/A5/B1/D1/D2 floor space""",,,,,,Application pending consideration,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS29,,Victoria Estate,https://data.london.gov.uk/,ETRS89,-0.257257606,51.52064841,1.7,not owned by a public authority,,not permissioned,,,,,1100,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS30,,"""6 Portal West, North Acton W3 6RU"" ",https://data.london.gov.uk/,ETRS89,-0.262053285,51.52210907,0.6,not owned by a public authority,yes,permissioned,full planning permission,14/02/2017,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?keyVal=O4G865JM02A00&activeTab=summary,,580,"""Four buildings of 2, 9, 11, 32 and 42 storeys comprising 578 residential flats, 164 affordable""","""3179sqm (GIA) of flexible use class A1 and/or A2 and/or A3 and/or A4 and/or B1 and/or D1 and/or D2 floorspace""",,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS31,,"""Carphone Warehouse 1 Portal Way Acton W3 6RT""",https://data.london.gov.uk/,ETRS89,-0.260822502,51.52157691,1.1,not owned by a public authority,yes,permissioned,outline planning permission,08/08/2016,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW7QJMTA375,,760,""" 8 blocks ranging in height from 6 to 32 storeys to incorporate up to 764 residential flats""","""5,134 sq.m (GEA) of flexible commercial uses""",,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS32,,"""The Portal,The Portal Land At Wales Farm Road & Portal Way. Acton W3 6EJ"" ",https://data.london.gov.uk/,ETRS89,-0.259371782,51.52201222,0.1,mixed ownership,,pending decision,,,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFPEEQJM09L00,,350,"""Part 10, part 36 storey building comprising 355 residential units, 30% affordable""","""549sqm (GIA) of flexible use class A1 and/or A2 and/or A3 and/or A4 and/or B1 and/or D1 and/or D2 floorspace""",,,,,,Permission is subject to S106 being agreed,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS33,,"""Perfume Factory South, 140 Wales Farm Road, Acton W3 6UG""",https://data.london.gov.uk/,ETRS89,-0.258008262,51.52176357,0.5,not owned by a public authority,yes,permissioned,full planning permission,06/12/2017,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQIGENJM09L00,,250,"""Five buildings of 5, 7, 10, 11 and 31 storeys comprising 736 student bed spaces, 85 residential flats""","""6214sqm (GIA) of Office (B1) floorspace""",,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS34,,Algerian Embassy,https://data.london.gov.uk/,ETRS89,-0.262618841,51.52167959,0.4,not owned by a public authority,,not permissioned,,,,,200,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS35,,"""2 Portal Way, Acton  W3 6RT""",https://data.london.gov.uk/,ETRS89,-0.261495486,51.52073034,0.2,not owned by a public authority,,pending decision,,,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OY0WU3JM0E200,,300,"""Two buildings of 25 and 35 storeys comprising 380 residential flats""","""11 ground floor commercial kitchens, and 2,208sqm NIA of flexible office space""",,,,,,Application pending consideration,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS36,,Shurguard,https://data.london.gov.uk/,ETRS89,-0.262254128,51.52003728,0.2,not owned by a public authority,,not permissioned,,,,,100,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS37,,"""Big Yellow Storage (Wales Farm Road)""",https://data.london.gov.uk/,ETRS89,-0.261539692,51.51956988,0.5,not owned by a public authority,,not permissioned,,,,,50,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS39,,Westway Estate,https://data.london.gov.uk/,ETRS89,-0.253067006,51.52012929,3.7,not owned by a public authority,,not permissioned,,,,,1400,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS40,,Old Oak Common Lane sites,https://data.london.gov.uk/,ETRS89,-0.251536338,51.521258,0.6,mixed ownership,,not permissioned,,,,,200,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS41,,"""ASDA, Park Royal""",https://data.london.gov.uk/,ETRS89,-0.269332707,51.52841988,4,not owned by a public authority,,not permissioned,,,,,500,,,,,,,,,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS42,,247 Acton Lane,https://data.london.gov.uk/,ETRS89,-0.258555996,51.53493426,0.3,not owned by a public authority,yes,pending decision,,,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6064&Ver=4,,150,"""Part 4, 5, 6 and 9 storey building comprising 141  extra care units (Use Class C2), 48 being affordable""",,,,,,,Permission is subject to S106 being agreed,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS43,,First Central and surrounds,https://data.london.gov.uk/,ETRS89,-0.282545928,51.53004154,2.7,not owned by a public authority,,permissioned,full planning permission,27/06/2013,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW7UJMTA945,,393,,229 room hotel,,,,,,This site includes an extant pemission for a hotel to the south of Coronation Road which has not been built out,15/12/2027,15/12/2027
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS43a,DCS43,"""First Central, Lakeside Drive""",https://data.london.gov.uk/,ETRS89,-0.282545928,51.53004154,2.4,not owned by a public authority,yes,permissioned,full planning permission,11/10/2017,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6062&Ver=4,,807,"""5 to 27-storey buildings, 807 C3 homes of which 263 affordable""","""1354sqm retail/employment/community floorspace""",,,,,,,15/12/2027,15/12/2027
