OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00036,,Sunningdale Park Civil Service College Silwood Road Ascot Berkshire SL5 0LS,,OSGB 1936 '27700' British National Grid,494800,167700,4,owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,150,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00037a,,Land at ICL Silwood Campus - Zone A Imperial College Silwood Park Buckhurst Road Ascot,,OSGB 1936 '27700' British National Grid,494463,168450,3,owmed by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,5,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00037b,,Land at ICL Silwood Campus - Zone B Imperial College Silwood Park Buckhurst Road Ascot,,OSGB 1936 '27700' British National Grid,494588,168607,3,owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,5,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00040,,"Land west of St George's Lane, including Shorts Recycling, Ascot",,OSGB 1936 '27700' British National Grid,492629,168487,6,not owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,35,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00066,,Boyn Valley Rd/Kings Grove Industrial Area,,OSGB 1936 '27700' British National Grid,488217,180636,4,not owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,40,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00066a,,Boyn Valley Rd/Kings Grove Industrial Area,,OSGB 1936 '27700' British National Grid,488289,180680,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,40,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00069,,"Straight Works, Straight Road, Old Windsor",,OSGB 1936 '27700' British National Grid,498914,174180,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,13,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00070,,"OW NP site: 95 Straight Road, Old Windsor",,OSGB 1936 '27700' British National Grid,499037,173940,0,not owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,8,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00077,,Gas Holder Station Whyteladyes Lane Cookham Maidenhead,,OSGB 1936 '27700' British National Grid,488138,184558,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,35,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00080,,St Cloud's Gate,,OSGB 1936 '27700' British National Grid,488997,181501,3,owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,400,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00082a,,West Street Opportunity Area (AAP),,OSGB 1936 '27700' British National Grid,488743,181287,1,mixed ownership,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,150,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00086a,,Broadway Opportunity Area (AAP),,OSGB 1936 '27700' British National Grid,488805,180997,3,mixed ownership,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,190,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00113,,(Osbornes Garage) 55 St Marks Road Maidenhead Berkshire SL6 6DL,,OSGB 1936 '27700' British National Grid,487387,181202,0,not owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,10,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00115,,School on College Avenue,,OSGB 1936 '27700' British National Grid,488086,181407,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,20,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00117,,"DTC Research, Belmont Road, Maidenhead",,OSGB 1936 '27700' British National Grid,488081,181762,2,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,20,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00120,,"Middlehurst Ltd, 99 - 103 Boyn Valley Road",,OSGB 1936 '27700' British National Grid,487876,180527,0,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,35,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00128,,Ascot Station,,OSGB 1936 '27700' British National Grid,492323,168282,1,owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,15,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00142,,"National Grid Gasholder Site, Bridge Road, Sunninghill",,OSGB 1936 '27700' British National Grid,493727,167542,2,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,40,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00162a,,Sunningdale Broomhall Centre,,OSGB 1936 '27700' British National Grid,495454,166953,1,mixed ownership,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,10,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00187a,,Tithe Farm Tithe Lane Wraysbury Staines,,OSGB 1936 '27700' British National Grid,501054,174197,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,12,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00204a,,Windsor and Eton Riverside Station Car Park,,OSGB 1936 '27700' British National Grid,496920,177416,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,15,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00216,,Territorial Army Centre Bolton Road Windsor,,OSGB 1936 '27700' British National Grid,496561,175517,0,owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,15,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00221,,Vale Road Industrial site,,OSGB 1936 '27700' British National Grid,494954,176760,2,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,55,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00230,,"Squires Garden Centre, Maidenhead Road, Windsor",,OSGB 1936 '27700' British National Grid,494521,177010,3,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,20,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00231a,,"Wyevale Garden Centre, Dedworth Road, Oakley Green",,OSGB 1936 '27700' British National Grid,493223,176527,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,20,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00250a,,"Land at Water Oakley Farm, Bray",,OSGB 1936 '27700' British National Grid,491900,177757,3,not owned by a public authority,,REC,,,,,10,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00270,,Tectonic Place Holyport Road Maidenhead Berkshire SL6 2YE,,OSGB 1936 '27700' British National Grid,489861,178167,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,10,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00314a,,"Reform Road, Maidenhead",,OSGB 1936 '27700' British National Grid,489500,181132,4,owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,50,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00315c,,York Road Opportunity Area  - AAP,,OSGB 1936 '27700' British National Grid,489030,181004,2,mixed ownership,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,,130,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00407,,Windsor Area Police Station Alma Road Windsor SL4 3ES,,OSGB 1936 '27700' British National Grid,,,0,owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,25,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00416,,Heatherwood Hospital,,OSGB 1936 '27700' British National Grid,491391,168722,16,owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,175,,,,,,,,,19/01/2018,
http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,Royal Borough of Windsor and Maidenhead,H00417b,,Minton Place Victoria Street Windsor SL4 1EG,,OSGB 1936 '27700' British National Grid,496552,176661,1,not owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,50,,,,,,,,,19/01/2018,
,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,
