OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
"http://opendatacommunities.org/id
/district-council/crawley",Crawley Borough Council,CBCBLR001,,"""15 - 29 The Broadway, Northgate, Crawley""",http://www.crawley.gov.uk/pw/web/PUB327037,ETRS89,51.11496911,-0.187837694,0.11,not owned by a public authority,yes,permissioned,full planning permission,20/04/2016,,,57,"Demolition of existing building and erection of residential-led scheme with six storey residential flats (10 x studios, 55 x one bed and 13 x two bed) above.",incorporating retail at ground level,,,,,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39305&pApplicationNo=cr/2015/0609&pAD=yes&pAppNo=CR/2015/0609/FUL|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=35657&pApplicationNo=CR/2013/0015/FUL&pAD=yes&pAppNo=CR/2013/0015/FUL|http://www.crawley.gov.uk/pw/web/pub260100,Planning permission CR/2015/0609/FUL. Allocated as a deliverable key housing site in Local Plan Policy H2 (Key Housing Sites).,29/11/2017,29/11/2017
"http://opendatacommunities.org/id
/district-council/crawley",Crawley Borough Council,CBCBLR002,,"""21 Broad Walk, Northgate, Crawley""",http://www.crawley.gov.uk/pw/web/PUB327038,ETRS89,51.11530414,-0.188567518,0.06,not owned by a public authority,yes,permissioned,full planning permission,02/06/2015,,,7,Change of use of first floor retail space to 3 x studio flats and 4 x one bedroom flats with associated works to ground floor providing cycle and refuse storage and upgrading of external elevation (revised description).,,,,,,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=38489&pApplicationNo=CR/2015/0137/FUL&pAD=yes&pAppNo=CR/2015/0137/FUL|http://www.crawley.gov.uk/pw/web/pub260097,Planning permission CR/2015/0137/FUL.,29/11/2017,29/11/2017
"http://opendatacommunities.org/id
/district-council/crawley",Crawley Borough Council,CBCBLR004,,"""44 Goffs Park Road, (formerly Oakhurst Grange), Southgate, Crawley""",http://www.crawley.gov.uk/pw/web/PUB327039,ETRS89,51.11041575,-0.197544528,1.51,not owned by a public authority,yes,pending decision,,,,,0,,,,0,55,,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41139&pApplicationNo=CR/2016/0972/FUL&pAD=yes&pAppNo=CR/2016/0972/FUL|http://www.crawley.gov.uk/pw/web/pub260100,"Allocated in Policy H2 of the Local Plan as ‘housing for older people’. Development of this site should therefore specifically meet the needs of older people, either as a residential care home (C2) or as general housing (C3) which is designed to meet the needs of older people to meet the building regulations part M category 3. The broader design and layout of development on this site should also give specific consideration to the requirements of older people.",29/11/2017,29/11/2017
"http://opendatacommunities.org/id
/district-council/crawley",Crawley Borough Council,CBCBLR006,,"""7 - 13 The Broadway & 1 - 3 Queens Square, Northgate, Crawley""",http://www.crawley.gov.uk/pw/web/PUB327040,ETRS89,51.11583254,-0.187846753,0.09,not owned by a public authority,yes,permissioned,full planning permission,01/03/2016,,,25,Conversion of & alteration to 1st & 2nd floors from ancillary retail (A1) & office (B1) to residential (C3) to provide 18 flats (12 x 1 bed & 6 x 2 bed units) & erection of additional floor to provide 7 flats (2 x 1 bed & 5 x 2 bed units) to give a total of 25 units.,retention & refurbishment of existing ground floor retail (A1) units,,,,,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39459&pApplicationNo=CR/2015/0694/FUL&pAD=yes&pAppNo=CR/2015/0694/FUL,Planning permission CR/2015/0694/FUL,29/11/2017,29/11/2017
"http://opendatacommunities.org/id
/district-council/crawley",Crawley Borough Council,CBCBLR007,,"""Belgrave House, Station Way, Northgate, Crawley""",http://www.crawley.gov.uk/pw/web/PUB327041,ETRS89,51.11280129,-0.188379727,0.15,not owned by a public authority,yes,permissioned,planning permission granted under an order,01/08/2017,,,9,"Prior approval for change of use of ground floor (part), 1st floor, 2nd floor (part) and 3rd floor from B1 (office) to C3 (residential) for 28 residential flats (10 x studio flats, 17 x 1-bedroom flats and 1 x 2-bedroom flat).",,,,,,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=38049&pApplicationNo=CR/2014/0712/PA3&pAD=yes&pAppNo=CR/2014/0712/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=40754&pApplicationNo=cr/2016/0700&pAD=yes&pAppNo=CR/2016/0700/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41966&pApplicationNo=CR/2017/0479/PA3&pAD=yes&pAppNo=CR/2017/0479/PA3,Prior approval CR/2017/0479/PA3. Other permissions: CR/2016/0700/PA3 granted 03/11/2016,29/11/2017,29/11/2017
"http://opendatacommunities.org/id
/district-council/crawley",Crawley Borough Council,CBCBLR008,,"""Car Park adjacent to Crawley College, Northgate Avenue, Northgate, Crawley""",http://www.crawley.gov.uk/pw/web/PUB327042,ETRS89,51.11674367,-0.180495689,0.45,owned by a public authority,yes,pending decision,,,,,36,,,,36,90,,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39936&pApplicationNo=CR/2016/0089&pAD=yes&pAppNo=CR/2016/0089/FUL,"Identified in the Local Plan Housing Trajectory as a Broad Location for residential development, and in Local Plan Policy EC6 (Development Sites within the Town Centre Boundary) as a site for town centre uses and/or residential development.",29/11/2017,29/11/2017
"http://opendatacommunities.org/id
/district-council/crawley",Crawley Borough Council,CBCBLR009,,"""Car Park, 11-13 The Boulevard, Northgate, Crawley""",http://www.crawley.gov.uk/pw/web/PUB327043,ETRS89,51.11700687,-0.185286111,0.27,not owned by a public authority,yes,permissioned,full planning permission,18/07/2017,,,91,"Demolition of existing car park and the erection of a part 3 storey, part 6 storey & part 9 storey building to provide a total of 91 flats with associated parking (amended plans received).",,,,,,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=40695&pApplicationNo=cr/2016/0662&pAD=yes&pAppNo=CR/2016/0662/FUL,"Planning permission CR/2016/0662/FUL. Site is part of 'Land North of the Boulevard', which is allocated in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites) as a 'Town Centre Opportunity Site' for residential development and/or main town centre uses.",29/11/2017,29/11/2017
"http://opendatacommunities.org/id
/district-council/crawley",Crawley Borough Council,CBCBLR010,,"""County Buildings, Northgate, Crawley""",http://www.crawley.gov.uk/pw/web/PUB327044,ETRS89,51.11732237,-0.183016223,1.07,owned by a public authority,yes,not permissioned,,,,,50,,,,50,150,,http://www.crawley.gov.uk/pw/web/int228487,Allocated as a Town Centre Key Opportunity Site for residential and/or town centre uses in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites).,29/11/2017,29/11/2017
"http://opendatacommunities.org/id
/district-council/crawley",Crawley Borough Council,CBCBLR012,,"""First & Second Floor 34-40 & 48 The Broadway, Northgate, Crawley (barring 1st Floor at 40)""",http://www.crawley.gov.uk/pw/web/PUB327105,ETRS89,51.11492779,-0.188653682,0.15,not owned by a public authority,yes,permissioned,planning permission granted under an order,31/08/2017,,,4,Prior approval for change of use from B1 (office) to C3 (residential) for 9 apartments with cycle parking and refuse storage.,,,,,,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41521&pApplicationNo=CR/2017/0172/PA3&pAD=yes&pAppNo=CR/2017/0172/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=42075&pApplicationNo=CR/2017/0549/PA3&pAD=yes&pAppNo=CR/2017/0549/PA3,Prior approval CR/2017/0549/PA3. Other permissions: CR/2017/0172/PA3 granted 21/04/2017,29/11/2017,29/11/2017
"http://opendatacommunities.org/id
/district-council/crawley",Crawley Borough Council,CBCBLR013,,"""Former depot adj to SW corner of Goffs Park, Old Horsham Road, Southgate, Crawley""",http://www.crawley.gov.uk/pw/web/PUB327106,ETRS89,51.1101004,-0.201599644,0.9,owned by a public authority,yes,permissioned,full planning permission,25/08/2017,,,44,Construction of 22 flats in four blocks and 22 houses in five terraces.,,,,,,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41261&pApplicationNo=cr/2016/1053&pAD=yes&pAppNo=CR/2016/1053/FUL,Allocated as a deliverable key housing site in Local Plan Policy H2 (Key Housing Sites).,29/11/2017,29/11/2017
